Do,sigun,myeon,ri,region_symbol,x_coordinate_1st,y_coordinate_1st,dbh_3rd,height_3rd,crown_width_leftright_2nd,crown_width_updown_2nd,crown_class_3rd
경상북도,봉화군,소천면,남회룡리,남부12,15.7,2.3,16,16.4,4.2,2.7,준우세목
경상북도,봉화군,소천면,남회룡리,남부12,19.6,2.4,16.9,2.6,5.2,4.1,우세목
경상북도,봉화군,소천면,남회룡리,남부12,19.7,4.7,15.4,20.2,2.8,7.5,준우세목
경상북도,봉화군,소천면,남회룡리,남부12,17.7,9.1,22.9,13.5,5.4,5.7,우세목
경상북도,봉화군,소천면,남회룡리,남부12,18.5,9,19.8,13.7,4,5.2,우세목
경상북도,봉화군,소천면,남회룡리,남부12,19.7,14.7,20.8,17.5,4.8,4.7,우세목
경상북도,봉화군,소천면,남회룡리,남부12,11.5,16,13.1,20.7,3.8,4.6,중간목
경상북도,봉화군,소천면,남회룡리,남부12,0.5,24,13.4,12.8,2.8,3.1,피압목
경상북도,봉화군,소천면,남회룡리,남부12,19.6,23.6,17.1,21,5.6,4.2,준우세목
경상북도,봉화군,소천면,남회룡리,남부12,22.5,24.3,21.1,22.9,5.1,4.9,우세목
경상북도,봉화군,소천면,남회룡리,남부12,24.5,24,24,13.5,4.4,4.3,우세목
경상북도,봉화군,소천면,남회룡리,남부12,1.8,0.2,8,13.6,2.7,2.1,피압목
경상북도,봉화군,소천면,남회룡리,남부12,25.5,0.5,18.2,16.2,4.2,4.4,우세목
경상북도,봉화군,소천면,남회룡리,남부12,27.7,1,13.2,18.3,4.2,3.3,피압목
경상북도,봉화군,소천면,남회룡리,남부12,7,4.7,20.2,17.7,5,6,우세목
경상북도,봉화군,소천면,남회룡리,남부12,10.8,6.4,20.9,18.6,3.6,3.6,우세목
경상북도,봉화군,소천면,남회룡리,남부12,26.7,12.2,19,12.3,4.3,3.3,우세목
경상북도,봉화군,소천면,남회룡리,남부12,6.7,13,21.1,17.6,4.7,5.8,우세목
경상북도,봉화군,소천면,남회룡리,남부12,11.8,13,19.5,14,4.7,5,우세목
경상북도,봉화군,소천면,남회룡리,남부12,25.7,15.3,25.5,16.1,5.5,6.3,우세목
경상북도,봉화군,소천면,남회룡리,남부12,13.4,17.5,24.1,16.8,6.6,7.3,우세목
경상북도,봉화군,소천면,남회룡리,남부12,14.2,24,26.8,18.4,6.3,6,우세목
경상북도,봉화군,소천면,남회룡리,남부12,27.5,23.5,27,13.4,5.7,5.9,우세목
경상북도,봉화군,소천면,남회룡리,남부12,29.3,23.8,18.1,15.3,4.3,4.1,우세목
경상북도,영주시,부석면,남대리,남부13,0.7,3.9,40.1,20.3,6.5,7.3,우세목
경상북도,영주시,부석면,남대리,남부13,4.9,1,34.3,18.2,6.9,7.4,우세목
경상북도,영주시,부석면,남대리,남부13,6,3,19.2,18.9,5.3,5.8,중간목
경상북도,영주시,부석면,남대리,남부13,13.9,2.6,35.7,17.6,5.6,5.9,우세목
경상북도,영주시,부석면,남대리,남부13,12,7.8,30.9,20.2,5,5.9,우세목
경상북도,영주시,부석면,남대리,남부13,13.7,6.5,24.1,21.1,4.7,3.7,준우세목
경상북도,영주시,부석면,남대리,남부13,1.8,10.1,14.3,18.9,3.6,4.8,피압목
경상북도,영주시,부석면,남대리,남부13,7.5,10.9,23,21,4.1,5.5,우세목
경상북도,영주시,부석면,남대리,남부13,13.1,13.1,22.9,16.2,3.1,5.5,준우세목
경상북도,영주시,부석면,남대리,남부13,11.8,14.6,26.8,18.8,7.6,8.3,우세목
경상북도,영양군,수비면,계리,남부14,2.8,1.3,30.1,5.7,6.5,5.3,준우세목
경상북도,영양군,수비면,계리,남부14,6.7,0.2,32.1,13.3,4.8,6.6,우세목
경상북도,영양군,수비면,계리,남부14,9.3,1,16.4,12,3.8,2.5,중간목
경상북도,영양군,수비면,계리,남부14,14.1,2.3,20.2,13.5,2.7,2.8,피압목
경상북도,영양군,수비면,계리,남부14,12,1.9,23.7,11.5,2.4,3.7,중간목
경상북도,영양군,수비면,계리,남부14,11.6,3.6,21.6,12.1,3.9,4.8,피압목
경상북도,영양군,수비면,계리,남부14,6.2,2.3,18.6,11.1,5,6.6,피압목
경상북도,영양군,수비면,계리,남부14,1.3,7,28.3,12.1,8.6,5.5,준우세목
경상북도,영양군,수비면,계리,남부14,13.3,8,26.3,14.2,5.7,4,준우세목
경상북도,영양군,수비면,계리,남부14,11.5,10.8,22.7,12.9,4,5.5,중간목
경상북도,울진군,서면,쌍전리,남부15,1.3,4.5,22.4,14.8,3.7,3.9,우세목
경상북도,울진군,서면,쌍전리,남부15,8.4,2.2,30.9,14.6,5.7,6.6,우세목
경상북도,울진군,서면,쌍전리,남부15,10.6,0.5,22.4,12.6,5.6,5.2,우세목
경상북도,울진군,서면,쌍전리,남부15,15,2.8,27.1,13.2,3.8,6,우세목
경상북도,울진군,서면,쌍전리,남부15,6.8,7.2,21.8,16,3.7,5.6,우세목
경상북도,울진군,서면,쌍전리,남부15,0.7,9.9,28.2,16.3,6.2,7.2,우세목
경상북도,울진군,서면,쌍전리,남부15,2.7,13.2,25.5,15.4,5.3,5.2,우세목
경상북도,울진군,서면,쌍전리,남부15,9.5,11.5,20.3,17.6,4.7,4.3,우세목
경상북도,울진군,서면,쌍전리,남부15,11.4,8.2,19.2,16.7,3,2.8,우세목
경상북도,울진군,서면,쌍전리,남부15,0.7,14.9,26.8,13.6,6.9,4.3,우세목
강원도,태백시,소도동,,동부01,9.3,2.4,25,14.3,5.8,7.5,준우세목
강원도,태백시,소도동,,동부01,17.9,1,35.4,10.2,6.2,5.8,우세목
강원도,태백시,소도동,,동부01,15.1,6.1,24.6,11.3,5.4,5.6,준우세목
강원도,태백시,소도동,,동부01,12.3,9.2,33.4,13.1,5.1,6.6,우세목
강원도,태백시,소도동,,동부01,2.5,8.2,21.8,10.2,6.3,6.5,중간목
강원도,태백시,소도동,,동부01,2.6,14.2,37.9,11.3,6.4,7.4,우세목
강원도,태백시,소도동,,동부01,3.8,19.5,30.8,12.2,5.4,6.4,우세목
강원도,태백시,소도동,,동부01,10.9,15.6,42.4,10.2,8,6.1,우세목
강원도,태백시,소도동,,동부01,17,9.5,27.1,8.4,5.6,4.3,준우세목
강원도,태백시,소도동,,동부01,19.6,19.6,49.8,14.3,8.9,9.9,우세목
강원도,태백시,화전동,,동부02,4.2,0.6,36.2,14.5,3.8,4,우세목
강원도,태백시,화전동,,동부02,9.8,0.2,34,14.8,3.8,2.9,준우세목
강원도,태백시,화전동,,동부02,17.2,3.2,39.9,9.8,5.9,6.8,준우세목
강원도,태백시,화전동,,동부02,7.9,2.5,40.6,6.3,3.8,4,우세목
강원도,태백시,화전동,,동부02,4.3,6.8,35.4,8.9,6.3,4.1,준우세목
강원도,태백시,화전동,,동부02,14.2,8.3,40.7,7.5,4,6.3,우세목
강원도,태백시,화전동,,동부02,12.2,10.5,31.9,8.6,4,7.7,중간목
강원도,태백시,화전동,,동부02,6.2,9.8,44.5,9.1,5.1,5.2,우세목
강원도,태백시,화전동,,동부02,3.2,13.2,44.2,8.8,7.5,3.9,우세목
강원도,태백시,화전동,,동부02,2.1,5.2,28,9.4,3.8,5.9,중간목
강원도,태백시,화전동,,동부02,3.4,7.1,51.8,7.9,10.5,6.9,우세목
강원도,태백시,화전동,,동부02,3.8,9.3,37.8,7.5,6.4,4.2,우세목
강원도,태백시,화전동,,동부02,10.6,16.5,47.5,7.8,7.4,7.4,우세목
강원도,태백시,화전동,,동부02,18.2,19.5,44.8,9.7,5.8,6.3,우세목
강원도,태백시,화전동,,동부02,9.5,21.5,40.1,6.8,4.8,4.8,준우세목
강원도,태백시,화전동,,동부02,9,17.2,33.8,9,3.6,7.2,준우세목
강원도,태백시,화전동,,동부02,6.7,17,38.5,7.9,3.8,6.8,우세목
강원도,태백시,화전동,,동부02,2.1,12.1,35.7,8.6,2.9,6.4,준우세목
강원도,태백시,화전동,,동부02,2.4,20.2,28.2,7.1,2.9,3.1,중간목
강원도,태백시,화전동,,동부02,7.9,24.6,41.9,3.9,8.3,7.4,우세목
강원도,태백시,화전동,,동부02,3.1,3.8,27.9,7.4,3.5,4.7,우세목
강원도,태백시,화전동,,동부02,16.2,3.5,30.6,8.5,3.9,4.3,우세목
강원도,태백시,화전동,,동부02,14.2,6.2,31.8,9.2,3.9,5,우세목
강원도,태백시,화전동,,동부02,5.2,20.8,27.5,3.9,3.8,2.9,준우세목
강원도,태백시,화전동,,동부02,7.5,19.2,25.8,5.3,5.9,4.3,준우세목
강원도,태백시,화전동,,동부02,29.5,20.2,46.5,6.1,9.8,9.5,우세목
강원도,태백시,화전동,,동부02,27.4,20.2,37.8,5.5,5.8,8.3,우세목
강원도,태백시,화전동,,동부02,10.8,29,27.3,5.1,4.5,6.3,준우세목
강원도,태백시,화전동,,동부02,12.9,28.8,33.3,6.4,4.2,6.4,우세목
강원도,태백시,화전동,,동부02,26.8,29.8,31.6,4.6,5,6.9,우세목
강원도,정선군,임계면,도전리,동부03,2.9,1,11.5,5.6,4.2,4.5,피압목
강원도,정선군,임계면,도전리,동부03,8.4,7.3,22.9,4.2,4.4,5.5,우세목
강원도,정선군,임계면,도전리,동부03,11.2,0.4,14.6,3.6,4,4.6,중간목
강원도,정선군,임계면,도전리,동부03,13.3,5.9,18.3,4.2,4.2,4.4,준우세목
강원도,정선군,임계면,도전리,동부03,17.5,7,20,5,4.2,5.1,준우세목
강원도,정선군,임계면,도전리,동부03,12.4,10.1,28.7,5.6,4.9,5.6,우세목
강원도,정선군,임계면,도전리,동부03,0.4,14.5,18.1,5.4,2.9,3.9,준우세목
강원도,정선군,임계면,도전리,동부03,12.1,16.8,26.6,5.9,4.8,5.2,우세목
강원도,정선군,임계면,도전리,동부03,14.9,19.6,23.1,6.3,4,3.8,우세목
강원도,정선군,임계면,도전리,동부03,19.7,19.7,25.6,4.8,4.4,3.7,우세목
강원도,정선군,임계면,가목리,동부04,8.2,0.3,18.4,3.6,4.5,3.5,우세목
강원도,정선군,임계면,가목리,동부04,14.5,0.5,21.6,6.4,3.4,5.4,우세목
강원도,정선군,임계면,가목리,동부04,14,4.8,23,5.2,4.3,5.1,우세목
강원도,정선군,임계면,가목리,동부04,10.7,3.1,16.6,4.7,3.1,4.5,우세목
강원도,정선군,임계면,가목리,동부04,9.8,4.8,11.8,7,2.9,2.4,중간목
강원도,정선군,임계면,가목리,동부04,5.2,7.6,14,4.8,4.2,3.9,준우세목
강원도,정선군,임계면,가목리,동부04,12.9,6.5,11.2,6.9,3.2,3.3,중간목
강원도,정선군,임계면,가목리,동부04,14.5,6.5,19.1,5.9,5,5.3,우세목
강원도,정선군,임계면,가목리,동부04,3.5,9,15.7,7.3,2.2,3.8,우세목
강원도,정선군,임계면,가목리,동부04,2,12.9,10.4,5.7,2.9,2.4,중간목
강원도,정선군,임계면,가목리,동부04,0.6,0.5,21,5.4,3.3,3.8,준우세목
강원도,정선군,임계면,가목리,동부04,9.7,0.7,20.8,18.6,3.6,3,우세목
강원도,정선군,임계면,가목리,동부04,14.5,3.1,19,16,2.1,3.1,우세목
강원도,정선군,임계면,가목리,동부04,4.9,7,23.8,17.1,3.9,3.8,우세목
강원도,정선군,임계면,가목리,동부04,6.2,13,15,19.6,2.1,2,준우세목
강원도,정선군,임계면,가목리,동부04,18.9,19,12.7,18.6,1.9,1.7,중간목
강원도,정선군,임계면,가목리,동부04,6.9,14.2,22.3,19.1,2.9,4.6,우세목
강원도,정선군,임계면,가목리,동부04,7.8,16.1,12.1,16.2,1.1,4,피압목
강원도,정선군,임계면,가목리,동부04,7,19.6,24.6,19,3.6,2.9,우세목
강원도,정선군,임계면,직원리,동부05,8,0.7,41.2,19.9,5.9,9,우세목
강원도,정선군,임계면,직원리,동부05,14.9,4,33,17.6,4.1,3.7,우세목
강원도,정선군,임계면,직원리,동부05,1.3,12.4,45.5,14,6.4,5.2,우세목
강원도,정선군,임계면,직원리,동부05,7.1,10.7,25.1,14.4,3,4,우세목
강원도,정선군,임계면,직원리,동부05,11.1,11.3,29.3,19.2,4.1,4.3,우세목
강원도,정선군,임계면,직원리,동부05,16.2,6.7,23.5,10.8,4.5,3.1,준우세목
강원도,정선군,임계면,직원리,동부05,16,10.8,27.2,13.8,5.2,3.8,준우세목
강원도,정선군,임계면,직원리,동부05,1,14.3,21.4,11.6,2.9,2.2,중간목
강원도,정선군,임계면,직원리,동부05,0.5,18.7,32.6,10.7,5.7,4.3,우세목
강원도,정선군,임계면,직원리,동부05,9.4,19,15.4,16.5,2.1,5.1,피압목
강원도,정선군,임계면,직원리,동부06,0.2,0.2,20.8,16,3,3.3,준우세목
강원도,정선군,임계면,직원리,동부06,0.4,1.4,17.9,15.6,2.6,3.4,피압목
강원도,정선군,임계면,직원리,동부06,5.7,1.3,37.4,24.8,4.1,3.1,우세목
강원도,정선군,임계면,직원리,동부06,14.2,0.7,27,19.8,4.2,4.8,우세목
강원도,정선군,임계면,직원리,동부06,18.5,0.6,26.9,19.3,3.1,2,우세목
강원도,정선군,임계면,직원리,동부06,14.2,5.3,16.2,18.8,2.8,2,중간목
강원도,정선군,임계면,직원리,동부06,8.3,5.4,31.9,23.1,6.5,6.1,우세목
강원도,정선군,임계면,직원리,동부06,0.7,9.9,22.7,22.5,3.7,5.1,중간목
강원도,정선군,임계면,직원리,동부06,11,13.7,29.3,22.7,5.7,4.9,우세목
강원도,정선군,임계면,직원리,동부06,5.4,18.2,33,22.2,6.1,5.9,우세목
강원도,정선군,임계면,임계리,동부07,1,0.6,43.2,22.5,7.1,5.9,우세목
강원도,정선군,임계면,임계리,동부07,3.4,2,26.8,19,2.4,3.2,중간목
강원도,정선군,임계면,임계리,동부07,3.1,0.3,21.2,23.9,2.4,3.4,피압목
강원도,정선군,임계면,임계리,동부07,13.9,5.5,49,18.7,9.6,5.7,우세목
강원도,정선군,임계면,임계리,동부07,12.8,10.4,40.1,20.2,4.8,5.7,우세목
강원도,정선군,임계면,임계리,동부07,3.5,5.9,42.4,19.4,4.2,5.8,우세목
강원도,정선군,임계면,임계리,동부07,7.5,9.1,31.2,19.2,2.6,3.2,중간목
강원도,정선군,임계면,임계리,동부07,3.2,15.5,35.7,17.8,5.4,6.4,준우세목
강원도,정선군,임계면,임계리,동부07,7.3,18.8,19.9,10.7,2.7,3.1,피압목
강원도,정선군,임계면,임계리,동부07,14.8,24.4,46.8,10,3.4,4.6,우세목
강원도,강릉시,왕산면,대기리,동부08,7,0.7,18.5,18.2,2.3,2.4,준우세목
강원도,강릉시,왕산면,대기리,동부08,9.3,0.8,15.8,16.4,2.6,2,준우세목
강원도,강릉시,왕산면,대기리,동부08,11.9,0.7,13,14.9,2.6,2.4,중간목
강원도,강릉시,왕산면,대기리,동부08,13.5,0.8,18.6,16.9,3.6,2.8,준우세목
강원도,강릉시,왕산면,대기리,동부08,14.7,2.1,11.4,15.2,2.1,1.5,피압목
강원도,강릉시,왕산면,대기리,동부08,9,2.3,11.8,16.6,2.4,2.3,중간목
강원도,강릉시,왕산면,대기리,동부08,6.6,2.5,9.8,14.8,1.3,1.5,피압목
강원도,강릉시,왕산면,대기리,동부08,6.7,5.3,16.1,13.5,2.7,2.4,준우세목
강원도,강릉시,왕산면,대기리,동부08,11,6,9.5,15.2,2.1,1.8,피압목
강원도,강릉시,왕산면,대기리,동부08,18.6,6.7,23.9,14.7,2.9,2.7,우세목
강원도,강릉시,왕산면,대기리,동부08,13.5,6.7,16.1,14.5,2.4,2.3,준우세목
강원도,강릉시,왕산면,대기리,동부08,10.4,6.9,13.2,16.8,2.2,2.1,중간목
강원도,강릉시,왕산면,대기리,동부08,8.5,6.9,18.7,15.2,2.6,3.2,우세목
강원도,강릉시,왕산면,대기리,동부08,3,7,20.3,20.1,4.3,4.2,우세목
강원도,강릉시,왕산면,대기리,동부08,6.9,8.2,14.4,12.3,2.3,2.1,준우세목
강원도,강릉시,왕산면,대기리,동부08,17.1,9,12.2,12.5,2.3,1.6,중간목
강원도,강릉시,왕산면,대기리,동부08,13.5,11.2,15.8,12.8,2.9,3.5,준우세목
강원도,강릉시,왕산면,대기리,동부08,7.7,10.4,18.5,12.4,2.4,2.4,준우세목
강원도,강릉시,왕산면,대기리,동부08,7.7,12.5,14.7,12,3.2,2.9,중간목
강원도,강릉시,왕산면,대기리,동부08,4.9,12.9,10.4,13.1,2.3,2.4,피압목
강원도,강릉시,왕산면,대기리,동부08,2.5,12.7,13.6,12,2.8,1.9,중간목
강원도,강릉시,왕산면,대기리,동부08,15.4,18.2,19.2,14,3.2,2.6,우세목
강원도,강릉시,왕산면,대기리,동부08,8.2,18.3,22,13.7,3.6,3.9,우세목
강원도,강릉시,왕산면,대기리,동부08,6.7,16.4,21.5,14.2,3.9,3.9,우세목
강원도,강릉시,왕산면,대기리,동부08,6.2,18.3,16.6,13.7,2.5,3.6,준우세목
강원도,강릉시,왕산면,대기리,동부08,18.2,2.5,20.2,13.3,4.9,4.5,준우세목
강원도,강릉시,왕산면,대기리,동부08,7,3.1,22.9,10.5,3.6,5.8,우세목
강원도,강릉시,왕산면,대기리,동부08,19.6,9,24.3,14.7,5.1,5.3,우세목
강원도,강릉시,왕산면,대기리,동부08,5.3,5.9,21.4,14.1,2.4,4.6,우세목
강원도,강릉시,왕산면,대기리,동부08,15.5,9.7,21.8,14.5,4,4,우세목
강원도,강릉시,왕산면,대기리,동부08,19.1,13.8,22.5,16,5.2,3.9,우세목
강원도,강릉시,왕산면,대기리,동부08,5.4,13.4,22.7,13.5,5.9,4.5,우세목
강원도,강릉시,왕산면,대기리,동부08,18.9,17.7,32.5,13.2,8,5.3,우세목
강원도,강릉시,왕산면,대기리,동부08,18.8,22.5,16.6,14.4,3,3,중간목
강원도,강릉시,왕산면,대기리,동부08,13.2,20.1,12,15,2.1,2.9,피압목
강원도,강릉시,왕산면,대기리,동부08,11.1,20,19.1,16.8,3,3.1,중간목
강원도,강릉시,왕산면,대기리,동부08,5.6,21.6,19.2,17.4,3.9,3.9,준우세목
강원도,강릉시,왕산면,대기리,동부08,7.1,22.3,16.6,17.9,2.2,3.2,준우세목
강원도,강릉시,왕산면,대기리,동부08,14.2,23.5,22.7,20.8,3.3,3,우세목
강원도,강릉시,왕산면,대기리,동부08,16.8,23.1,18.8,15.1,4.4,3.5,준우세목
강원도,강릉시,왕산면,대기리,동부08,3.8,24.5,21.2,16.4,6.9,5.2,준우세목
강원도,강릉시,왕산면,대기리,동부08,0.8,22.5,18.3,17.3,6.5,3.9,준우세목
강원도,강릉시,왕산면,대기리,동부08,18,27,21.3,14.8,3.8,3.9,우세목
강원도,강릉시,왕산면,대기리,동부08,2.6,29,19,21.5,5.1,3.5,준우세목
강원도,강릉시,왕산면,대기리,동부08,11,2.8,17,21,4.5,4.5,우세목
강원도,강릉시,왕산면,대기리,동부08,11.9,1.5,11.2,17.8,3.5,3.9,중간목
강원도,강릉시,왕산면,대기리,동부08,9.1,8.7,19.1,20.1,3.8,2.4,우세목
강원도,강릉시,왕산면,대기리,동부08,4.5,8.8,17.4,20.4,6.5,4,우세목
강원도,강릉시,왕산면,대기리,동부08,11.4,10.7,14.3,18.2,3.1,2.9,준우세목
강원도,강릉시,왕산면,대기리,동부08,13.9,10.5,19.5,20.8,3.9,4.1,우세목
강원도,강릉시,왕산면,대기리,동부08,25.4,12.6,17.9,20.3,3.2,3.8,우세목
강원도,강릉시,왕산면,대기리,동부08,28.9,11.2,19.9,20.8,4.6,4.2,우세목
강원도,강릉시,왕산면,대기리,동부08,13.4,14.2,19.8,22.4,2.9,3.9,우세목
강원도,강릉시,왕산면,대기리,동부08,25.3,12.6,13.8,20.4,2.6,3.5,준우세목
강원도,강릉시,왕산면,대기리,동부08,12.4,15.4,13.8,20.2,2,2.6,준우세목
강원도,강릉시,왕산면,대기리,동부08,3.7,17.2,14.6,10,2.1,3.4,준우세목
강원도,강릉시,왕산면,대기리,동부08,5.1,15.6,17.2,12.9,3.9,3.5,준우세목
강원도,강릉시,왕산면,대기리,동부08,17.6,18.4,14.8,13.3,2.6,2.6,준우세목
강원도,강릉시,왕산면,대기리,동부08,21.4,19.4,17.5,14.9,3,3.5,우세목
강원도,강릉시,왕산면,대기리,동부08,23.1,17.8,22.9,13.6,3.4,3.4,우세목
강원도,강릉시,왕산면,대기리,동부08,28.9,18.6,17.8,11.5,3.1,3.2,준우세목
강원도,강릉시,왕산면,대기리,동부08,11.6,19.6,18.5,12.5,3.5,5.1,우세목
강원도,강릉시,왕산면,대기리,동부08,19.1,23.1,14.5,14,3.3,4.2,준우세목
강원도,강릉시,왕산면,대기리,동부08,28.3,23.4,14.4,16.7,2.4,4,준우세목
강원도,강릉시,왕산면,대기리,동부08,10.5,22.5,17,16.2,3.8,3.5,준우세목
강원도,강릉시,왕산면,대기리,동부08,4.5,22,12,12.8,2.1,2.9,중간목
강원도,강릉시,왕산면,대기리,동부09,11.2,1,22.4,13.9,2.9,2.6,준우세목
강원도,강릉시,왕산면,대기리,동부09,14,0.2,21.6,13.8,3.2,3.1,준우세목
강원도,강릉시,왕산면,대기리,동부09,13.9,3.8,26.6,14.9,3.5,3.2,우세목
강원도,강릉시,왕산면,대기리,동부09,7,8.4,18.8,12.6,2.4,1.9,준우세목
강원도,강릉시,왕산면,대기리,동부09,0.4,6,21.8,14.7,2.1,2.1,우세목
강원도,강릉시,왕산면,대기리,동부09,3.8,9.1,26.1,15.6,3.3,2.5,우세목
강원도,강릉시,왕산면,대기리,동부09,13.5,12.8,33.8,15.3,4.3,4.9,우세목
강원도,강릉시,왕산면,대기리,동부09,1,14.5,22,14.3,2.4,2.6,준우세목
강원도,강릉시,왕산면,대기리,동부09,16,17,24.8,16.7,1.9,2.2,준우세목
강원도,강릉시,왕산면,대기리,동부09,19,17.1,31.2,23.2,3.2,2.8,우세목
강원도,강릉시,왕산면,대기리,동부09,2.1,1.1,10.1,20.4,1.9,1.2,피압목
강원도,강릉시,왕산면,대기리,동부09,6.2,0.4,12.3,20.5,2.9,1.8,피압목
강원도,강릉시,왕산면,대기리,동부09,18.2,0.7,16,21.1,2.1,2.9,중간목
강원도,강릉시,왕산면,대기리,동부09,15.7,2.9,15.1,20.7,2.5,1.4,준우세목
강원도,강릉시,왕산면,대기리,동부09,4.2,7.1,22.6,19.7,3,3.5,우세목
강원도,강릉시,왕산면,대기리,동부09,6.3,7.4,18.6,20.7,2.1,2.2,우세목
강원도,강릉시,왕산면,대기리,동부09,6.5,5.6,28.9,21,3.6,3.8,우세목
강원도,강릉시,왕산면,대기리,동부09,15.3,5,19.9,17.5,3.4,1.8,우세목
강원도,강릉시,왕산면,대기리,동부09,15.5,8.4,20.2,19.8,3.5,2.1,우세목
강원도,강릉시,왕산면,대기리,동부09,4.9,15.8,29.6,26.3,5.4,4.4,우세목
강원도,강릉시,왕산면,대기리,동부09,23.9,21.2,24.7,23.3,2.9,2.4,우세목
강원도,강릉시,왕산면,대기리,동부09,19.2,21.6,21.3,24,2.1,2.2,우세목
강원도,강릉시,왕산면,대기리,동부09,3.1,19.6,33.9,26,5.9,7.2,우세목
강원도,강릉시,왕산면,대기리,동부09,1.9,1.3,24.1,23.8,2.8,2.2,우세목
강원도,강릉시,왕산면,대기리,동부09,24.5,2.1,24.8,24.2,2.1,1.8,우세목
강원도,강릉시,왕산면,대기리,동부09,3.9,6.4,33.8,26.4,3.4,5,우세목
강원도,강릉시,왕산면,대기리,동부09,11.8,12.3,20.8,20.3,2.1,2.4,우세목
강원도,강릉시,왕산면,대기리,동부09,20.9,11.8,24.2,22.4,2.4,2.9,우세목
강원도,강릉시,왕산면,대기리,동부09,24.8,12.1,24,24.9,2.4,3.2,우세목
강원도,강릉시,왕산면,대기리,동부09,25,9,25.5,26.8,2.9,4.6,우세목
강원도,강릉시,왕산면,대기리,동부09,16.3,13.4,27.5,25.6,3.5,3.8,우세목
강원도,강릉시,왕산면,대기리,동부09,26,22.4,23.9,15.7,3.3,4.6,준우세목
강원도,강릉시,왕산면,대기리,동부09,21.5,19.8,30.8,26.4,5.8,4.6,우세목
강원도,강릉시,왕산면,대기리,동부09,22.8,16,23.8,25.1,3.2,4.5,우세목
강원도,강릉시,강동면,언별리,동부10,0.3,3.6,17.2,12.2,1.9,4.4,피압목
강원도,강릉시,강동면,언별리,동부10,10.8,6.3,12.6,10.4,2.6,3.8,중간목
강원도,강릉시,강동면,언별리,동부10,14.2,6.5,23,18.7,3.4,4.2,우세목
강원도,강릉시,강동면,언별리,동부10,18.2,8.2,20.1,13.2,3.3,4.2,피압목
강원도,강릉시,강동면,언별리,동부10,15.1,10.2,15.6,14,3.8,4.2,준우세목
강원도,강릉시,강동면,언별리,동부10,12.4,11.5,21,15.8,3.8,2.5,우세목
강원도,강릉시,강동면,언별리,동부10,2.3,12.5,8.4,8.8,1.3,1.5,피압목
강원도,강릉시,강동면,언별리,동부10,3.4,14.8,14.3,8.8,2.9,4.2,피압목
강원도,강릉시,강동면,언별리,동부10,2.9,15.2,29.1,17,4.6,5.3,우세목
강원도,강릉시,강동면,언별리,동부10,11.8,15.2,9.8,7.7,2.8,2,피압목
강원도,강릉시,강동면,언별리,동부10,15.1,14,16.1,16.4,2.4,3.8,중간목
강원도,강릉시,강동면,언별리,동부10,17.2,15.2,16,13.7,3.4,3.2,중간목
강원도,강릉시,강동면,언별리,동부10,3.2,2.6,17.2,10.7,3.2,3.5,피압목
강원도,강릉시,강동면,언별리,동부10,5.3,0.5,18.1,14.2,4.1,3.6,준우세목
강원도,강릉시,강동면,언별리,동부10,21.9,4.6,14.3,11.6,3.7,2.2,준우세목
강원도,강릉시,강동면,언별리,동부10,23.9,8,21.2,17.1,4.7,4.4,우세목
강원도,강릉시,강동면,언별리,동부10,0.8,10.7,19.7,14.5,4.9,2.8,준우세목
강원도,강릉시,강동면,언별리,동부10,10.7,10.4,24.2,18.1,4.2,3.3,준우세목
강원도,강릉시,강동면,언별리,동부10,15.2,12.6,19.2,15.9,2.2,2.9,우세목
강원도,강릉시,강동면,언별리,동부10,17.7,13.1,15.8,14.8,3.4,5.9,중간목
강원도,강릉시,강동면,언별리,동부10,19.8,13.4,17.1,12.8,2.5,3.3,중간목
강원도,강릉시,강동면,언별리,동부10,24.8,16.6,20.4,18.2,4.4,2.6,우세목
강원도,강릉시,강동면,언별리,동부10,0.8,18.3,30.8,19.6,6.2,4.3,우세목
강원도,강릉시,강동면,언별리,동부10,0.6,23.8,22.7,18.3,4.1,4.3,준우세목
강원도,강릉시,강동면,언별리,동부10,20.9,21.6,26.4,20.1,5.2,3.3,우세목
강원도,강릉시,강동면,언별리,동부10,9,4.1,23,17.5,2.6,3.9,우세목
강원도,강릉시,강동면,언별리,동부10,15.3,1.3,26.3,19,5.4,4.1,우세목
강원도,강릉시,강동면,언별리,동부10,19.3,1.4,14.2,9.6,3.3,2.9,피압목
강원도,강릉시,강동면,언별리,동부10,27.2,0.8,19.7,14.8,5.4,5.2,우세목
강원도,강릉시,강동면,언별리,동부10,24.3,6.2,23.2,14.1,4.2,5,우세목
강원도,강릉시,강동면,언별리,동부10,19.3,6.4,18,15.3,3.2,2.9,우세목
강원도,강릉시,강동면,언별리,동부10,28.7,15.2,22.4,15.9,5.3,3.8,우세목
강원도,강릉시,강동면,언별리,동부10,12.3,11.8,21.9,15.4,4.3,3.9,준우세목
강원도,강릉시,강동면,언별리,동부10,6.3,17.1,19.9,15.7,5.2,3.1,우세목
강원도,강릉시,강동면,언별리,동부10,17.5,21.1,19.1,15.8,2.9,3.8,준우세목
강원도,강릉시,강동면,언별리,동부10,1.5,27.2,17,15.6,3.6,2.8,중간목
강원도,강릉시,강동면,언별리,동부10,3.1,27.2,17.6,13.7,2.3,3.2,중간목
